ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location
10490520,HZ231423,04/18/2016 08:43:00 PM,004XX S PULASKI RD,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,true,false,1132,011,24,26,18,1149797,1897617,2016,04/25/2016 03:51:07 PM,41.874974798,-87.725475051,"(41.874975, -87.725475)"
10490505,HZ231410,04/18/2016 08:46:00 PM,070XX S ELIZABETH ST,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,true,true,0734,007,17,67,14,1169207,1858068,2016,04/29/2016 03:45:56 PM,41.766049005,-87.655355415,"(41.766049, -87.655355)"
10490521,HZ231448,04/18/2016 12:00:00 PM,048XX N KARLOV AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,1712,017,39,14,07,1148185,1931770,2016,04/25/2016 03:51:07 PM,41.968725009,-87.730512206,"(41.968725, -87.730512)"
10490522,HZ231420,04/18/2016 09:00:00 PM,045XX N KEDZIE AVE,0560,ASSAULT,SIMPLE,RESTAURANT,false,true,1724,017,33,14,08A,1154230,1930030,2016,04/25/2016 03:51:07 PM,41.963831478,-87.708331482,"(41.963831, -87.708331)"
10490523,HZ231374,04/18/2016 08:02:00 PM,012XX S BLUE ISLAND AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,true,1232,012,2,28,14,1169184,1894419,2016,04/25/2016 03:51:07 PM,41.865800421,-87.654386978,"(41.8658, -87.654387)"
10490526,HZ231265,04/18/2016 06:20:00 PM,056XX S ABERDEEN ST,0485,BATTERY,AGGRAVATED OF A CHILD,STREET,true,false,0712,007,16,68,04B,1169944,1867436,2016,04/25/2016 03:51:07 PM,41.791739951,-87.652382148,"(41.79174, -87.652382)"
10490527,HZ231427,04/18/2016 08:00:00 PM,044XX N MAGNOLIA AVE,0460,BATTERY,SIMPLE,SIDEWALK,false,false,1913,019,46,3,08B,1167112,1929639,2016,04/25/2016 03:51:07 PM,41.962490946,-87.660979795,"(41.962491, -87.66098)"
10490528,HZ231434,04/18/2016 09:01:00 PM,008XX W 59TH ST,4625,OTHER OFFENSE,PAROLE VIOLATION,STREET,true,false,0712,007,16,68,26,1171782,1865729,2016,04/25/2016 03:51:07 PM,41.787015605,-87.645692618,"(41.787016, -87.645693)"
10490531,HZ231368,04/18/2016 07:50:00 PM,035XX W FRANKLIN BLVD,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,1121,011,27,23,07,1152598,1903104,2016,04/25/2016 03:51:07 PM,41.889976806,-87.715045722,"(41.889977, -87.715046)"
10490532,HZ231422,04/18/2016 08:45:00 PM,064XX S LOWE AVE,1365,CRIMINAL TRESPASS,TO RESIDENCE,APARTMENT,false,false,0723,007,16,68,26,1173144,1862203,2016,04/25/2016 03:51:07 PM,41.777309867,-87.640802922,"(41.77731, -87.640803)"
10490533,HZ231439,04/18/2016 08:58:00 PM,001XX N STATE ST,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,true,false,0111,001,42,32,06,1176352,1900927,2016,04/25/2016 03:51:07 PM,41.883500187,-87.627876698,"(41.8835, -87.627877)"
10490534,HZ231210,04/18/2016 06:04:00 PM,035XX W POLK ST,041A,BATTERY,AGGRAVATED: HANDGUN,SIDEWALK,false,false,1133,011,24,27,04B,1152836,1896140,2016,04/25/2016 03:51:07 PM,41.870862149,-87.714356129,"(41.870862, -87.714356)"
10490535,HZ231179,04/18/2016 05:24:00 PM,050XX W DIVISION ST,1330,CRIMINAL TRESPASS,TO LAND,GAS STATION,false,false,1531,015,37,25,26,1142381,1907518,2016,04/25/2016 03:51:07 PM,41.902285227,-87.752457779,"(41.902285, -87.752458)"
10490536,HZ231398,04/18/2016 08:34:00 PM,014XX W FULLER ST,143A,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,SIDEWALK,true,false,0913,009,11,60,15,1167290,1885852,2016,04/25/2016 03:51:07 PM,41.842332703,-87.661585975,"(41.842333, -87.661586)"
10490537,HZ231488,04/18/2016 09:09:00 PM,038XX S WELLS ST,1320,CRIMINAL DAMAGE,TO VEHICLE,CHA PARKING LOT/GROUNDS,false,false,0915,009,3,34,14,1175350,1879474,2016,04/25/2016 03:51:07 PM,41.824654149,-87.63219932,"(41.824654, -87.632199)"
10490538,HZ231286,04/18/2016 06:54:00 PM,058XX W AUGUSTA BLVD,0486,BATTERY,DOMESTIC BATTERY SIMPLE,VEHICLE NON-COMMERCIAL,false,true,1511,015,29,25,08B,1137112,1906068,2016,04/25/2016 03:51:07 PM,41.898402519,-87.771846774,"(41.898403, -87.771847)"
10490539,HZ231466,04/18/2016 06:30:00 PM,011XX W RANDOLPH ST,0820,THEFT,$500 AND UNDER,VEHICLE NON-COMMERCIAL,false,false,1224,012,27,28,06,1168684,1901182,2016,04/25/2016 03:51:07 PM,41.884369445,-87.656026584,"(41.884369, -87.656027)"
10490540,HZ231414,04/18/2016 08:15:00 PM,073XX N WINCHESTER AVE,0820,THEFT,$500 AND UNDER,PARK PROPERTY,true,false,2424,024,49,1,06,1162043,1948773,2016,04/25/2016 03:51:07 PM,42.015102935,-87.679079068,"(42.015103, -87.679079)"
10490541,HZ231401,04/18/2016 07:47:00 PM,044XX W ALTGELD ST,0470,PUBLIC PEACE VIOLATION,RECKLESS CONDUCT,STREET,true,false,2524,025,31,20,24,1146384,1916313,2016,04/25/2016 03:51:07 PM,41.926344274,-87.737529568,"(41.926344, -87.73753)"
10490545,HZ231429,04/18/2016 08:30:00 PM,116XX S MARSHFIELD AVE,0470,PUBLIC PEACE VIOLATION,RECKLESS CONDUCT,PARKING LOT/GARAGE(NON.RESID.),true,false,2234,022,34,75,24,1167469,1827530,2016,04/25/2016 03:51:07 PM,41.682285511,-87.662597934,"(41.682286, -87.662598)"
10490546,HZ231444,04/18/2016 08:30:00 PM,030XX N MILWAUKEE AVE,0430,BATTERY,AGGRAVATED: OTHER DANG WEAPON,BAR OR TAVERN,false,false,2523,025,30,21,04B,1150911,1920312,2016,04/25/2016 03:51:07 PM,41.937230344,-87.720789844,"(41.93723, -87.72079)"
10490548,HZ231403,04/18/2016 08:22:00 PM,047XX W SHAKESPEARE AVE,1305,CRIMINAL DAMAGE,CRIMINAL DEFACEMENT,ALLEY,true,false,2522,025,31,19,14,1144465,1913876,2016,04/25/2016 03:51:07 PM,41.919693275,-87.744642549,"(41.919693, -87.744643)"
10490551,HZ231053,04/18/2016 02:30:00 PM,087XX S STONY ISLAND AVE,0820,THEFT,$500 AND UNDER,SMALL RETAIL STORE,false,false,0412,004,8,48,06,,,2016,04/25/2016 03:51:07 PM,,,
10490552,HZ231468,04/18/2016 08:45:00 PM,083XX S PAXTON AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,false,false,0412,004,8,46,14,1192298,1850138,2016,04/25/2016 03:51:07 PM,41.743757809,-87.570977486,"(41.743758, -87.570977)"
10490553,HZ231385,04/18/2016 08:08:00 PM,031XX E 77TH ST,0560,ASSAULT,SIMPLE,PARKING LOT/GARAGE(NON.RESID.),false,true,0421,004,7,43,08A,1197993,1855443,2016,04/25/2016 03:51:07 PM,41.758174759,-87.549934016,"(41.758175, -87.549934)"
10490554,HZ231504,04/18/2016 09:40:00 PM,063XX S LOOMIS BLVD,2024,NARCOTICS,POSS: HEROIN(WHITE),RESIDENCE PORCH/HALLWAY,true,false,0724,007,16,67,18,1168086,1862635,2016,04/25/2016 03:51:07 PM,41.778605608,-87.659333088,"(41.778606, -87.659333)"
10490556,HZ231445,04/18/2016 09:20:00 PM,059XX W LAKE ST,0420,BATTERY,AGGRAVATED:KNIFE/CUTTING INSTR,STREET,false,false,1512,015,29,25,04B,1136768,1902264,2016,04/25/2016 03:51:07 PM,41.887970026,-87.773201495,"(41.88797, -87.773201)"
10490557,HZ231499,04/18/2016 10:01:00 PM,056XX S ARTESIAN AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,true,true,0824,008,16,63,14,1160991,1867192,2016,04/25/2016 03:51:07 PM,41.791260289,-87.685218011,"(41.79126, -87.685218)"
10490559,HZ231485,04/18/2016 09:00:00 AM,085XX S KENNETH AVE,0560,ASSAULT,SIMPLE,RESIDENTIAL YARD (FRONT/BACK),false,false,0834,008,18,70,08A,1148247,1847557,2016,04/25/2016 03:51:07 PM,41.737632647,-87.732451073,"(41.737633, -87.732451)"
10490561,HZ231338,04/18/2016 07:23:00 PM,0000X E GRAND AVE,0820,THEFT,$500 AND UNDER,DEPARTMENT STORE,true,false,1834,018,42,8,06,1176796,1903917,2016,04/25/2016 03:51:07 PM,41.891694878,-87.626155832,"(41.891695, -87.626156)"
10490562,HZ231413,04/18/2016 05:45:00 PM,022XX N LAKE SHORE DR NB,0460,BATTERY,SIMPLE,PARK PROPERTY,false,false,1814,018,43,7,08B,1175652,1915130,2016,04/25/2016 03:51:07 PM,41.92248966,-87.630019531,"(41.92249, -87.63002)"
10490563,HZ231459,04/18/2016 02:00:00 PM,001XX N LA SALLE ST,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,STREET,false,false,0122,001,42,32,11,1175106,1901598,2016,04/25/2016 03:51:07 PM,41.885369466,-87.63243193,"(41.885369, -87.632432)"
10490565,HZ231465,04/18/2016 09:30:00 PM,004XX W DIVISION ST,0810,THEFT,OVER $500,STREET,false,false,1821,018,27,8,06,1173401,1908297,2016,04/25/2016 03:51:07 PM,41.903789944,-87.638493721,"(41.90379, -87.638494)"
10490567,HZ231039,04/18/2016 04:05:00 PM,005XX N UNION AVE,0340,ROBBERY,ATTEMPT: STRONGARM-NO WEAPON,STREET,false,false,1214,012,27,24,03,,,2016,04/25/2016 03:51:07 PM,,,
10490569,HZ231477,04/18/2016 06:05:00 PM,011XX W RANDOLPH ST,0810,THEFT,OVER $500,STREET,false,false,1224,012,27,28,06,1168684,1901182,2016,04/25/2016 03:51:07 PM,41.884369445,-87.656026584,"(41.884369, -87.656027)"
10490570,HZ231415,04/18/2016 08:35:00 PM,0000X N HALSTED ST,0860,THEFT,RETAIL THEFT,GROCERY FOOD STORE,true,false,1224,012,27,28,06,1171049,1900319,2016,04/25/2016 03:51:07 PM,41.881949766,-87.647367397,"(41.88195, -87.647367)"
10490571,HZ231496,04/18/2016 06:30:00 PM,122XX S LA SALLE ST,1310,CRIMINAL DAMAGE,TO PROPERTY,POOL ROOM,false,false,0523,005,9,53,14,1177473,1823865,2016,04/25/2016 03:51:07 PM,41.672008629,-87.626087631,"(41.672009, -87.626088)"
10490572,HZ231513,04/18/2016 08:30:00 PM,020XX W CRYSTAL ST,0810,THEFT,OVER $500,STREET,false,false,1424,014,1,24,06,1162539,1908325,2016,04/25/2016 03:51:07 PM,41.904101275,-87.678391521,"(41.904101, -87.678392)"
10490573,HZ231471,04/18/2016 09:41:00 PM,001XX S CENTRAL AVE,0470,PUBLIC PEACE VIOLATION,RECKLESS CONDUCT,SIDEWALK,true,false,1513,015,29,25,24,1139076,1898887,2016,04/25/2016 03:51:07 PM,41.878661449,-87.764807779,"(41.878661, -87.764808)"
10490574,HZ231492,04/18/2016 09:30:00 PM,053XX S DR MARTIN LUTHER KING JR DR,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,true,0231,002,3,40,08B,1179833,1869666,2016,04/25/2016 03:51:07 PM,41.797638611,-87.616053027,"(41.797639, -87.616053)"
10490575,HZ231510,04/18/2016 10:08:00 PM,064XX S DR MARTIN LUTHER KING JR DR,0454,BATTERY,AGG PO HANDS NO/MIN INJURY,CHA PARKING LOT/GROUNDS,false,false,0312,003,20,69,08B,1180027,1862432,2016,04/25/2016 03:51:07 PM,41.777783389,-87.615563072,"(41.777783, -87.615563)"
10490576,HZ231431,04/18/2016 07:15:00 PM,071XX S LANGLEY AVE,0430,BATTERY,AGGRAVATED: OTHER DANG WEAPON,SIDEWALK,false,false,0323,003,6,69,04B,1182131,1857834,2016,04/25/2016 03:51:07 PM,41.765117579,-87.607992005,"(41.765118, -87.607992)"
10490578,HZ231316,04/18/2016 07:35:00 PM,072XX S BENNETT AVE,041A,BATTERY,AGGRAVATED: HANDGUN,RESIDENCE PORCH/HALLWAY,false,false,0333,003,5,43,04B,1189963,1857256,2016,04/25/2016 03:51:07 PM,41.763346678,-87.579304394,"(41.763347, -87.579304)"
10490579,HZ231426,04/18/2016 09:10:00 PM,043XX W WILCOX ST,041A,BATTERY,AGGRAVATED: HANDGUN,SIDEWALK,false,false,1115,011,28,26,04B,1147582,1898986,2016,04/25/2016 03:51:07 PM,41.878774252,-87.733572569,"(41.878774, -87.733573)"
10490581,HZ231473,04/18/2016 09:07:00 PM,089XX S BRANDON AVE,1330,CRIMINAL TRESPASS,TO LAND,APARTMENT,true,false,0424,004,10,46,26,1198875,1846380,2016,04/25/2016 03:51:07 PM,41.733283156,-87.547005174,"(41.733283, -87.547005)"
10490582,HZ231497,04/18/2016 10:00:00 PM,015XX W AUGUSTA BLVD,0820,THEFT,$500 AND UNDER,VEHICLE NON-COMMERCIAL,false,false,1213,012,27,24,06,1166027,1906762,2016,04/25/2016 03:51:07 PM,41.899738505,-87.665623927,"(41.899739, -87.665624)"
10490583,HZ231416,04/18/2016 09:00:00 PM,062XX S HOYNE AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,0714,007,15,67,14,1163437,1863313,2016,04/25/2016 03:51:07 PM,41.780564857,-87.676357691,"(41.780565, -87.676358)"
10490584,HZ231475,04/18/2016 09:35:00 PM,049XX W CULLOM AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,true,1624,016,45,15,08B,1142722,1928136,2016,04/25/2016 03:51:07 PM,41.958856729,-87.750690569,"(41.958857, -87.750691)"
10490585,HZ231412,04/18/2016 07:40:00 PM,087XX S STATE ST,0820,THEFT,$500 AND UNDER,GAS STATION,false,false,0632,006,6,44,06,1177810,1847135,2016,04/25/2016 03:51:07 PM,41.735857166,-87.624152861,"(41.735857, -87.624153)"
10490588,HZ231274,04/18/2016 06:50:00 PM,062XX S SEELEY AVE,0460,BATTERY,SIMPLE,SIDEWALK,false,true,0714,007,15,67,08B,1163766,1863359,2016,04/25/2016 03:51:07 PM,41.780684183,-87.675150223,"(41.780684, -87.67515)"
10490589,HZ231399,04/18/2016 08:20:00 PM,006XX S CALIFORNIA AVE,0430,BATTERY,AGGRAVATED: OTHER DANG WEAPON,SIDEWALK,false,false,1135,011,2,27,04B,1157803,1897158,2016,04/25/2016 03:51:07 PM,41.87355591,-87.696092711,"(41.873556, -87.696093)"
10490590,HZ231394,04/18/2016 02:02:00 PM,067XX S ABERDEEN ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,false,false,0724,007,17,68,08B,1170143,1860138,2016,04/25/2016 03:51:07 PM,41.771709047,-87.651864534,"(41.771709, -87.651865)"
10490592,HZ231365,04/18/2016 06:00:00 PM,083XX S HOLLAND RD,0820,THEFT,$500 AND UNDER,PARKING LOT/GARAGE(NON.RESID.),false,false,0622,006,21,44,06,1175640,1849717,2016,04/25/2016 03:51:07 PM,41.742991296,-87.632025815,"(41.742991, -87.632026)"
10490566,HZ231502,04/18/2016 09:48:00 PM,080XX W FOREST PRESERVE AVE,0520,ASSAULT,AGGRAVATED:KNIFE/CUTTING INSTR,PARK PROPERTY,true,true,1631,016,36,17,04A,1121826,1922614,2016,05/14/2016 03:51:42 PM,41.944067844,-87.827634087,"(41.944068, -87.827634)"
10490564,HZ231511,04/18/2016 05:30:00 PM,020XX W OGDEN AVE,0820,THEFT,$500 AND UNDER,STREET,true,false,1225,012,25,28,06,1162909,1896618,2016,05/22/2016 03:51:51 PM,41.87196855,-87.677361152,"(41.871969, -87.677361)"
10490593,HZ231521,04/18/2016 04:30:00 PM,057XX S PARKSIDE AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENTIAL YARD (FRONT/BACK),false,false,0811,008,23,56,14,1139692,1865926,2016,04/25/2016 03:51:07 PM,41.788200237,-87.763348971,"(41.7882, -87.763349)"
10490596,HZ231454,04/18/2016 09:00:00 PM,053XX W WABANSIA AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,VEHICLE NON-COMMERCIAL,true,false,2532,025,37,25,18,1140335,1910783,2016,04/25/2016 03:51:07 PM,41.911282534,-87.759892978,"(41.911283, -87.759893)"
10490597,HZ231012,04/18/2016 03:45:00 PM,079XX S MARYLAND AVE,0560,ASSAULT,SIMPLE,RESIDENTIAL YARD (FRONT/BACK),false,false,0624,006,8,44,08A,1183278,1852595,2016,04/25/2016 03:51:07 PM,41.750714612,-87.603950762,"(41.750715, -87.603951)"
10490598,HZ231446,04/18/2016 09:00:00 PM,099XX S WENTWORTH AVE,0460,BATTERY,SIMPLE,RESIDENTIAL YARD (FRONT/BACK),false,false,0511,005,9,49,08B,1176698,1839048,2016,04/25/2016 03:51:07 PM,41.713690442,-87.628469393,"(41.71369, -87.628469)"
10490600,HZ231529,04/18/2016 10:00:00 PM,016XX N NEW ENGLAND AVE,2826,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,RESIDENCE,false,true,2513,025,36,25,26,1130177,1910116,2016,04/25/2016 03:51:07 PM,41.909632496,-87.797226117,"(41.909632, -87.797226)"
10490601,HZ231441,04/18/2016 09:30:00 PM,116XX S MARSHFIELD AVE,0460,BATTERY,SIMPLE,STREET,false,false,2234,022,34,75,08B,1167465,1827584,2016,04/25/2016 03:51:07 PM,41.682433781,-87.662611037,"(41.682434, -87.662611)"
10490602,HZ231539,04/18/2016 01:30:00 AM,014XX S CANAL ST,2826,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,OTHER,false,true,0124,001,2,28,26,1173362,1893147,2016,04/25/2016 03:51:07 PM,41.862218265,-87.639087164,"(41.862218, -87.639087)"
10490603,HZ231535,04/18/2016 10:31:00 PM,025XX S ST LOUIS AVE,2022,NARCOTICS,POSS: COCAINE,SIDEWALK,true,false,1024,010,22,30,18,1153443,1886815,2016,04/25/2016 03:51:07 PM,41.845261245,-87.712375203,"(41.845261, -87.712375)"
10490607,HZ231393,04/18/2016 08:17:00 PM,036XX W 81ST PL,1310,CRIMINAL DAMAGE,TO PROPERTY,STREET,false,true,0834,008,18,70,14,1153549,1850305,2016,04/25/2016 03:51:07 PM,41.745070404,-87.712953133,"(41.74507, -87.712953)"
10490610,HZ231554,04/18/2016 06:00:00 PM,002XX W 106TH PL,0460,BATTERY,SIMPLE,STREET,false,false,0512,005,34,49,08B,1176580,1834318,2016,04/25/2016 03:51:07 PM,41.700713306,-87.62904323,"(41.700713, -87.629043)"
10490611,HZ231525,04/18/2016 06:05:00 PM,054XX W IOWA ST,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,false,false,1524,015,37,25,14,1139715,1905465,2016,04/25/2016 03:51:07 PM,41.896700668,-87.762300735,"(41.896701, -87.762301)"
10490612,HZ231405,04/18/2016 07:52:00 PM,070XX S MERRILL AVE,143A,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,SIDEWALK,true,false,0331,003,5,43,15,1191762,1858684,2016,04/25/2016 03:51:07 PM,41.767221759,-87.572664537,"(41.767222, -87.572665)"
10490614,HZ231544,04/18/2016 10:44:00 PM,042XX S FAIRFIELD AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,true,false,0921,009,12,58,18,1158739,1876333,2016,04/25/2016 03:51:07 PM,41.81639068,-87.69322605,"(41.816391, -87.693226)"
10490617,HZ231469,04/18/2016 08:00:00 PM,030XX W FULTON BLVD,0560,ASSAULT,SIMPLE,STREET,false,true,1222,012,27,27,08A,1156155,1901853,2016,04/25/2016 03:51:07 PM,41.886472869,-87.702016573,"(41.886473, -87.702017)"
10490619,HZ231461,04/18/2016 09:33:00 PM,062XX S LOOMIS BLVD,0320,ROBBERY,STRONGARM - NO WEAPON,SIDEWALK,true,false,0713,007,16,67,03,1168063,1863451,2016,04/25/2016 03:51:07 PM,41.780845308,-87.659393962,"(41.780845, -87.659394)"
10490620,HZ231551,04/18/2016 11:00:00 PM,055XX W DRUMMOND PL,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,true,2514,025,30,19,08B,1139024,1917071,2016,04/25/2016 03:51:07 PM,41.928561457,-87.764556018,"(41.928561, -87.764556)"
10490621,HZ231536,04/18/2016 10:19:00 PM,123XX S LA SALLE ST,0470,PUBLIC PEACE VIOLATION,RECKLESS CONDUCT,STREET,true,false,0523,005,9,53,24,1177495,1823222,2016,04/25/2016 03:51:07 PM,41.670243641,-87.626026428,"(41.670244, -87.626026)"
10490622,HZ231482,04/18/2016 08:25:00 PM,087XX S LANGLEY AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,true,false,0632,006,6,44,18,1182422,1847408,2016,04/25/2016 03:51:07 PM,41.736500781,-87.607247904,"(41.736501, -87.607248)"
10490623,HZ231495,04/18/2016 10:09:00 PM,115XX S HARVARD AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,true,true,0522,005,34,53,14,1176024,1828400,2016,04/25/2016 03:51:07 PM,41.68448589,-87.63125571,"(41.684486, -87.631256)"
10490625,HZ231566,04/18/2016 11:03:00 PM,054XX N LINDER AVE,0460,BATTERY,SIMPLE,RESIDENCE,false,false,1623,016,45,11,08B,1138518,1935752,2016,04/25/2016 03:51:07 PM,41.979833102,-87.76596095,"(41.979833, -87.765961)"
10490626,HZ231515,04/18/2016 09:20:00 PM,013XX S LAWNDALE AVE,0460,BATTERY,SIMPLE,SIDEWALK,false,false,1011,010,24,29,08B,1151918,1893645,2016,04/25/2016 03:51:07 PM,41.864033702,-87.717792133,"(41.864034, -87.717792)"
10490627,HZ231532,04/18/2016 10:07:00 PM,064XX S DR MARTIN LUTHER KING JR DR,1330,CRIMINAL TRESPASS,TO LAND,SIDEWALK,true,false,0312,003,20,69,26,1180027,1862432,2016,04/25/2016 03:51:07 PM,41.777783389,-87.615563072,"(41.777783, -87.615563)"
10490628,HZ231237,04/18/2016 05:30:00 PM,033XX W FULTON BLVD,0496,BATTERY,AGGRAVATED DOMESTIC BATTERY: KNIFE/CUTTING INST,APARTMENT,false,true,1123,011,28,27,04B,1154075,1901801,2016,04/25/2016 03:51:07 PM,41.886371913,-87.709656269,"(41.886372, -87.709656)"
10490629,HZ231425,04/18/2016 09:13:00 PM,009XX N DRAKE AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,1121,011,27,23,14,1152539,1906086,2016,04/25/2016 03:51:07 PM,41.898160876,-87.715183499,"(41.898161, -87.715183)"
10490630,HZ231506,04/18/2016 10:20:00 PM,016XX W GREENLEAF AVE,0460,BATTERY,SIMPLE,SIDEWALK,true,false,2423,024,49,1,08B,1164345,1947028,2016,04/25/2016 03:51:07 PM,42.01026603,-87.670658269,"(42.010266, -87.670658)"
10490633,HZ231541,04/18/2016 10:40:00 PM,015XX W POLK ST,0560,ASSAULT,SIMPLE,SIDEWALK,false,true,1231,012,2,28,08A,1166339,1896530,2016,04/25/2016 03:51:07 PM,41.871654451,-87.664770751,"(41.871654, -87.664771)"
10490634,HZ231489,04/18/2016 08:00:00 PM,013XX S BLUE ISLAND AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,OTHER,false,false,1232,012,2,28,07,1168795,1893797,2016,04/25/2016 03:51:07 PM,41.864102036,-87.655833034,"(41.864102, -87.655833)"
10490635,HZ230894,04/18/2016 02:15:00 PM,016XX W 119TH ST,0560,ASSAULT,SIMPLE,STREET,false,false,2234,022,34,75,08A,,,2016,04/25/2016 03:51:07 PM,,,
10490636,HZ231555,04/18/2016 04:30:00 PM,040XX N DAMEN AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,BANK,false,false,1912,019,47,5,14,1162299,1926632,2016,04/25/2016 03:51:07 PM,41.95434186,-87.678759724,"(41.954342, -87.67876)"
10490637,HZ231540,04/18/2016 11:00:00 PM,003XX N MASON AVE,0313,ROBBERY,ARMED: OTHER DANGEROUS WEAPON,SIDEWALK,false,false,1512,015,29,25,03,1136705,1901815,2016,04/25/2016 03:51:07 PM,41.88673904,-87.773443614,"(41.886739, -87.773444)"
10490642,HZ231537,04/18/2016 10:50:00 PM,069XX N WAYNE AVE,0560,ASSAULT,SIMPLE,RESTAURANT,false,false,2431,024,49,1,08A,1165883,1946076,2016,04/25/2016 03:51:07 PM,42.007620917,-87.66502678,"(42.007621, -87.665027)"
10490643,HZ231553,04/18/2016 11:12:00 PM,065XX N WINCHESTER AVE,1365,CRIMINAL TRESPASS,TO RESIDENCE,RESIDENCE,true,false,2412,024,50,2,26,1162109,1943251,2016,04/25/2016 03:51:07 PM,41.999949042,-87.678991514,"(41.999949, -87.678992)"
10490645,HZ231587,04/18/2016 11:14:00 PM,070XX S STONY ISLAND AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,true,0332,003,5,43,14,1188135,1858735,2016,04/25/2016 03:51:07 PM,41.767448959,-87.585957168,"(41.767449, -87.585957)"
10490646,HZ231523,04/18/2016 03:45:00 PM,007XX S MICHIGAN AVE,0890,THEFT,FROM BUILDING,HOTEL/MOTEL,false,false,0123,001,2,32,06,1177389,1897003,2016,04/25/2016 03:51:07 PM,41.872709056,-87.624187857,"(41.872709, -87.624188)"
10490647,HZ231500,04/18/2016 08:00:00 PM,012XX N MILWAUKEE AVE,0820,THEFT,$500 AND UNDER,STREET,false,false,1424,014,1,24,06,1165350,1908445,2016,04/25/2016 03:51:07 PM,41.904371206,-87.668062606,"(41.904371, -87.668063)"
10490648,HZ231559,04/18/2016 11:39:00 PM,014XX N LECLAIRE AVE,4625,OTHER OFFENSE,PAROLE VIOLATION,STREET,true,false,2533,025,37,25,26,1142106,1909168,2016,04/25/2016 03:51:07 PM,41.906818119,-87.753426937,"(41.906818, -87.753427)"
10490650,HZ231582,04/18/2016 11:30:00 PM,024XX N MASON AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,true,2515,025,29,19,08B,1136323,1915508,2016,04/25/2016 03:51:07 PM,41.924321146,-87.774518865,"(41.924321, -87.774519)"
10490651,HZ231438,04/18/2016 03:00:00 PM,016XX W RASCHER AVE,0890,THEFT,FROM BUILDING,APARTMENT,false,false,2012,020,40,77,06,1164464,1936264,2016,04/25/2016 03:51:07 PM,41.980726801,-87.670526976,"(41.980727, -87.670527)"
10490652,HZ231400,04/18/2016 07:50:00 PM,008XX S BELL AVE,2110,NARCOTICS,POS: HYPODERMIC NEEDLE,SIDEWALK,true,false,1225,012,25,28,18,1161516,1896251,2016,04/25/2016 03:51:07 PM,41.870990566,-87.682485649,"(41.870991, -87.682486)"
10490654,HZ231564,04/18/2016 11:48:00 PM,008XX N MONTICELLO AVE,143A,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,STREET,false,false,1112,011,27,23,15,1151901,1905266,2016,04/25/2016 03:51:07 PM,41.895923306,-87.717548451,"(41.895923, -87.717548)"
